auction_id,auction_description,round,bidder_frn,bidder_name,item_name,item_description,round_of_pwb,pwb_amount,net_pwb_amount,EA,REA,CMA,Block
73,700 MHz Band,261,17182742,"Triad 700, LLC",WU-REA007-C,Alaska,40,1783000,1337250,0,7,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA008-C,Hawaii,30,36138000,36138000,0,8,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA003-C,Great Lakes,30,1109715000,1109715000,0,3,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA004-C,Mississippi Valley,27,1625930000,1625930000,0,4,0,C
73,700 MHz Band,261,17182742,"Triad 700, LLC",WU-REA010-C,"Puerto Rico, US Virgin Islands",30,3124000,2343000,0,10,0,C
73,700 MHz Band,261,17182528,"Small Ventures USA, L.P.",WU-REA012-C,Gulf of Mexico,20,1055000,791250,0,12,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA001-C,Northeast,29,502774000,502774000,0,1,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA002-C,Southeast,30,424224000,424224000,0,2,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA005-C,Central,27,723228000,723228000,0,5,0,C
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WU-REA006-C,West,30,319798000,319798000,0,6,0,C
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA001-A,Bangor ME,52,973000,729750,1,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA001-E,Bangor ME,40,118000,118000,1,0,0,E
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA002-A,Portland ME,26,2658000,1993500,2,0,0,A
73,700 MHz Band,261,2644953,"Paul Bunyan Rural Telephone Cooperative,",WY-CMA483-B,Minnesota 2 - Lake of the Wood,83,175000,175000,0,0,483,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA484-B,Minnesota 3 - Koochiching,15,319000,319000,0,0,484,B
73,700 MHz Band,261,17196320,"Dragon Arch, Inc.",WY-CMA485-B,Minnesota 4 - Lake,178,81000,60750,0,0,485,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA458-B,Louisiana 5 - Beauregard,22,5180000,5180000,0,0,458,B
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-CMA459-B,Louisiana 6 - Iberville,36,1492000,1492000,0,0,459,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA515-B,Missouri 12 - Maries,88,3903000,2927250,0,0,515,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA516-B,Missouri 13 - Washington,27,2078000,2078000,0,0,516,B
73,700 MHz Band,261,14999585,MTN3B Consortium,WY-CMA532-B,Montana 10 - Prairie,27,185000,157250,0,0,532,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA533-B,Nebraska 1 - Sioux,24,787000,787000,0,0,533,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA534-B,Nebraska 2 - Cherry,25,287000,287000,0,0,534,B
73,700 MHz Band,261,5464284,"Comporium Wireless, LLC",WY-CMA565-B,North Carolina 1 - Cherokee,78,1399000,1399000,0,0,565,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA567-B,North Carolina 3 - Ashe,22,2289000,1716750,0,0,567,B
73,700 MHz Band,261,15030844,"Iowa Intelegra Consortium, LLC",WY-CMA478-B,Michigan 7 - Newaygo,124,232000,232000,0,0,478,B
73,700 MHz Band,261,15030844,"Iowa Intelegra Consortium, LLC",WY-CMA479-B,Michigan 8 - Allegan,123,83000,83000,0,0,479,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA480-B,Michigan 9 - Cass,26,3389000,3389000,0,0,480,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA498-B,Mississippi 6 - Montgomery,72,200000,200000,0,0,498,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA499-B,Mississippi 7 - Leake,149,178000,178000,0,0,499,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA500-B,Mississippi 8 - Claiborne,147,272000,272000,0,0,500,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA549-B,New Hampshire 2 - Carroll,24,779000,584250,0,0,549,B
73,700 MHz Band,261,4964318,QUALCOMM Incorporated,WY-CMA550-B,New Jersey 1 - Hunterdon,215,1867000,1867000,0,0,550,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA551-B,New Jersey 2 - Ocean,18,7178000,7178000,0,0,551,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA466-B,Maine 4 - Washington,23,1101000,1101000,0,0,466,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA467-B,Maryland 1 - Garrett,241,245000,183750,0,0,467,B
73,700 MHz Band,261,3778362,"Agri-Valley Communications, Inc.",WY-CMA474-B,Michigan 3 - Emmet,19,485000,412250,0,0,474,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA475-B,Michigan 4 - Cheboygan,115,420000,420000,0,0,475,B
73,700 MHz Band,261,2623601,Redwood Wireless Corp.,WY-CMA490-B,Minnesota 9 - Pipestone,21,995000,746250,0,0,490,B
73,700 MHz Band,261,2623601,Redwood Wireless Corp.,WY-CMA491-B,Minnesota 10 - Le Sueur,21,2870000,2152500,0,0,491,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA506-B,Missouri 3 - Schuyler,24,1476000,1107000,0,0,506,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA507-B,Missouri 4 - De Kalb,32,2748000,2748000,0,0,507,B
73,700 MHz Band,261,2532497,Chariton Valley Communication Corporatio,WY-CMA508-B,Missouri 5 - Linn,39,2335000,1984750,0,0,508,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA523-B,Montana 1 - Lincoln,27,2587000,2587000,0,0,523,B
73,700 MHz Band,261,14999585,MTN3B Consortium,WY-CMA524-B,Montana 2 - Toole,27,322000,273700,0,0,524,B
73,700 MHz Band,261,14999585,MTN3B Consortium,WY-CMA525-B,Montana 3 - Phillips,27,146000,124100,0,0,525,B
73,700 MHz Band,261,2388262,"Glenwood Telephone Membership, Corporati",WY-CMA540-B,Nebraska 8 - Chase,27,313000,234750,0,0,540,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA541-B,Nebraska 9 - Adams,26,1557000,1557000,0,0,541,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA542-B,Nebraska 10 - Cass,27,1133000,849750,0,0,542,B
73,700 MHz Band,261,1612555,"PVT Networks, Inc.",WY-CMA556-B,New Mexico 4 - Santa Fe,44,1356000,1152600,0,0,556,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA557-B,New Mexico 5 - Grant,26,690000,690000,0,0,557,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA558-B,New Mexico 6 - Lincoln,26,1207000,1207000,0,0,558,B
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA462-B,Louisiana 9 - Plaquemines,176,15000,12750,0,0,462,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA463-B,Maine 1 - Oxford,22,970000,727500,0,0,463,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA464-B,Maine 2 - Somerset,21,1043000,782250,0,0,464,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA511-B,Missouri 8 - Callaway,27,6187000,6187000,0,0,511,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA512-B,Missouri 9 - Bates,39,3166000,3166000,0,0,512,B
73,700 MHz Band,261,14999585,MTN3B Consortium,WY-CMA528-B,Montana 6 - Deer Lodge,27,267000,226950,0,0,528,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA529-B,Montana 7 - Fergus,24,292000,292000,0,0,529,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA545-B,Nevada 3 - Storey,26,401000,401000,0,0,545,B
73,700 MHz Band,261,17176173,"Great American Broadband, Inc.",WY-CMA546-B,Nevada 4 - Mineral,93,190000,142500,0,0,546,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA560-B,New York 2 - Franklin,15,576000,432000,0,0,560,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA561-B,New York 3 - Chautauqua,39,4248000,4248000,0,0,561,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA562-B,New York 4 - Yates,51,251000,251000,0,0,562,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA502-B,Mississippi 10 - Smith,47,117000,117000,0,0,502,B
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA503-B,Mississippi 11 - Lamar,73,363000,363000,0,0,503,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA519-B,Missouri 16 - Laclede,22,1501000,1501000,0,0,519,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA520-B,Missouri 17 - Shannon,25,800000,800000,0,0,520,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA521-B,Missouri 18 - Perry,18,1009000,756750,0,0,521,B
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA470-B,Massachusetts 1 - Franklin,224,140000,119000,0,0,470,B
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA471-B,Massachusetts 2 - Barnstable,31,834000,625500,0,0,471,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA487-B,Minnesota 6 - Hubbard,14,1181000,1181000,0,0,487,B
73,700 MHz Band,261,2623601,Redwood Wireless Corp.,WY-CMA488-B,Minnesota 7 - Chippewa,22,1656000,1242000,0,0,488,B
73,700 MHz Band,261,16701807,"Sky Com 700 MHZ, LLC",WY-CMA486-B,Minnesota 5 - Wilkin,18,2227000,2227000,0,0,486,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA494-B,Mississippi 2 - Benton,72,783000,783000,0,0,494,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA495-B,Mississippi 3 - Bolivar,72,168000,168000,0,0,495,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA536-B,Nebraska 4 - Grant,27,156000,117000,0,0,536,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA537-B,Nebraska 5 - Boone,27,1925000,1443750,0,0,537,B
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA552-B,New Jersey 3 - Sussex,106,204000,153000,0,0,552,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA553-B,New Mexico 1 - San Juan,26,2010000,2010000,0,0,553,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA568-B,North Carolina 4 - Henderson,25,2367000,2367000,0,0,568,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA569-B,North Carolina 5 - Anson,24,181000,135750,0,0,569,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA570-B,North Carolina 6 - Chatham,85,275000,206250,0,0,570,B
73,700 MHz Band,261,17169509,"Columbia Cellular, Inc.",WY-CMA461-B,Louisiana 8 - St. James,24,793000,674050,0,0,461,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA460-B,Louisiana 7 - West Feliciana,80,93000,93000,0,0,460,B
73,700 MHz Band,261,3778362,"Agri-Valley Communications, Inc.",WY-CMA481-B,Michigan 10 - Tuscola,149,1309000,1112650,0,0,481,B
73,700 MHz Band,261,15030844,"Iowa Intelegra Consortium, LLC",WY-CMA482-B,Minnesota 1 - Kittson,31,18000,18000,0,0,482,B
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA172-A,Honolulu HI,58,3728000,2796000,172,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA171-E,Anchorage AK,95,1002000,1002000,171,0,0,E
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA017-B,"Atlanta, GA",27,248784000,248784000,0,0,17,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA018-B,"San Diego, CA",31,176977000,176977000,0,0,18,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA019-B,"Denver-Boulder, CO",42,55682000,55682000,0,0,19,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA034-B,"Rochester, NY",19,19135000,19135000,0,0,34,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA035-B,"Sacramento, CA",29,77783000,77783000,0,0,35,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA051-B,"Jacksonville, FL",39,30733000,30733000,0,0,51,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA050-B,"Honolulu, HI",18,11916000,11916000,0,0,50,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA067-B,"Greenville-Spartanburg, SC",26,12861000,12861000,0,0,67,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA068-B,"Flint, MI",27,7399000,7399000,0,0,68,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA069-B,"Wilmington, DE-NJ-MD",27,21284000,21284000,0,0,69,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA083-B,"Mobile, AL",21,11046000,11046000,0,0,83,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA084-B,"Harrisburg, PA",27,5547000,5547000,0,0,84,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA085-B,"Johnson City-Kingsport, TN-VA",18,5446000,5446000,0,0,85,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA100-B,"Shreveport, LA",31,7947000,7947000,0,0,100,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA101-B,"Beaumont-Port Arthur, TX",27,2617000,2617000,0,0,101,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA117-B,"Colorado Springs, CO",31,6630000,6630000,0,0,117,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA118-B,"Reading, PA",27,1820000,1820000,0,0,118,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA134-B,"Atlantic City, NJ",27,2520000,2520000,0,0,134,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA135-B,"Eugene-Springfield, OR",27,1978000,1978000,0,0,135,B
73,700 MHz Band,261,5746508,"PCS Partners, L.P.",WY-CMA151-B,"Poughkeepsie, NY",29,674000,505500,0,0,151,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA152-B,"Portland, ME",16,1662000,1662000,0,0,152,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA153-B,"Columbus, GA-AL",22,826000,826000,0,0,153,B
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA169-B,"Mayaguez, PR",98,547000,410250,0,0,169,B
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA170-B,"Galveston-Texas City, TX",31,930000,697500,0,0,170,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA168-B,"Tallahassee, FL",27,9312000,9312000,0,0,168,B
73,700 MHz Band,261,17163114,"I-700, LLC",WY-CMA185-B,"Terre Haute, IN",88,665000,665000,0,0,185,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA186-B,"Green Bay, WI",22,3752000,2814000,0,0,186,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA187-B,"Anchorage, AK",97,1383000,1383000,0,0,187,B
73,700 MHz Band,261,3778362,"Agri-Valley Communications, Inc.",WY-CMA181-B,"Muskegon, MI",35,339000,288150,0,0,181,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA182-B,"Fayetteville-Springdale, AR",23,5789000,5789000,0,0,182,B
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA202-B,"Arecibo, PR",98,401000,300750,0,0,202,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA203-B,"Lynchburg, VA",29,428000,321000,0,0,203,B
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA219-B,"Monroe, LA",27,1729000,1729000,0,0,219,B
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-CMA220-B,"Abilene, TX",27,641000,641000,0,0,220,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA013-B,"Pittsburgh, PA",26,76471000,76471000,0,0,13,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA014-B,"Baltimore, MD",26,120249000,120249000,0,0,14,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA096-B,"Fort Wayne, IN",18,3706000,3706000,0,0,96,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA097-B,"Bakersfield, CA",31,8248000,8248000,0,0,97,B
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA130-B,"Erie, PA",90,224000,168000,0,0,130,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA131-B,"Rockford, IL",33,2407000,2407000,0,0,131,B
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA147-B,"Ponce, PR",76,590000,442500,0,0,147,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA148-B,"Salem, OR",28,1161000,1161000,0,0,148,B
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA018-A,Greensboro-Winston-Salem NC-VA,60,4872000,3654000,18,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA018-E,Greensboro-Winston-Salem NC-VA,53,4463000,4463000,18,0,0,E
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA085-A,Lafayette LA,31,10614000,10614000,85,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA085-E,Lafayette LA,88,1753000,1753000,85,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA136-E,Hobbs NM-TX,75,286000,286000,136,0,0,E
73,700 MHz Band,261,1612555,"PVT Networks, Inc.",WY-BEA136-A,Hobbs NM-TX,27,473000,402050,136,0,0,A
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA031-B,"Columbus, OH",21,23487000,23487000,0,0,31,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA030-B,"Portland, OR-WA",28,46451000,46451000,0,0,30,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA063-B,"Springfield-Holyoke, MA",27,11806000,11806000,0,0,63,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA064-B,"Grand Rapids, MI",22,38441000,38441000,0,0,64,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA079-B,"Knoxville, TN",26,18346000,18346000,0,0,79,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA080-B,"Baton Rouge, LA",22,16010000,16010000,0,0,80,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA113-B,"Madison, WI",27,12029000,12029000,0,0,113,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA114-B,"Lakeland-Winter Haven, FL",25,16068000,16068000,0,0,114,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA164-B,"Fort Myers, FL",26,12635000,12635000,0,0,164,B
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-CMA165-B,Fort Smith AR-OK,103,5789000,5789000,0,0,165,B
73,700 MHz Band,261,2624856,Wireless Communications Venture,WY-CMA198-B,"St. Cloud, MN",38,8055000,8055000,0,0,198,B
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA199-B,"Steubenville-Weirton, OH-WV",235,58000,43500,0,0,199,B
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA215-B,"Chico, CA",82,373000,279750,0,0,215,B
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA216-B,"Janesville-Beloit, WI",43,546000,409500,0,0,216,B
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA034-A,Tampa-St. Petersburg FL,25,102138000,102138000,34,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA034-E,Tampa-St. Petersburg FL,36,12410000,12410000,34,0,0,E
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA051-A,Columbus OH,33,7814000,5860500,51,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA051-E,Columbus OH,8,3295000,3295000,51,0,0,E
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA068-A,Champaign-Urbana IL,51,4538000,3403500,68,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA068-E,Champaign-Urbana IL,111,1742000,1742000,68,0,0,E
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA020-A,Norfolk-Virginia Beach VA-NC,45,18868000,18868000,20,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA020-E,Norfolk-Virginia Beach VA-NC,8,6391000,6391000,20,0,0,E
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA016-A,Staunton VA-WV,64,533000,399750,16,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA015-E,Richmond-Petersburg VA,69,3324000,3324000,15,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA016-E,Staunton VA-WV,65,75000,75000,16,0,0,E
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA032-A,Fort Myers-Cape Coral FL,90,5726000,4294500,32,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA031-E,Miami-Fort Lauderdale FL,51,26110000,26110000,31,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA032-E,Fort Myers-Cape Coral FL,87,353000,353000,32,0,0,E
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA049-A,Cincinnati-Hamilton OH-KY-IN,23,23601000,23601000,49,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA048-E,Charleston WV-KY-OH,29,401000,401000,48,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA049-E,Cincinnati-Hamilton OH-KY-IN,8,4840000,4840000,49,0,0,E
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA066-A,Fort Wayne IN,94,2306000,1729500,66,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA065-E,Elkhart-Goshen IN-MI,57,754000,754000,65,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA066-E,Fort Wayne IN,69,306000,306000,66,0,0,E
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA083-A,New Orleans LA-MS,20,15129000,15129000,83,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA082-E,Biloxi-Gulfport-Pascagoula MS,73,665000,665000,82,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA083-E,New Orleans LA-MS,145,2380000,2380000,83,0,0,E
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA100-A,Des Moines IA-IL-MO,24,7740000,5805000,100,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA099-E,Kansas City MO-KS,57,8260000,8260000,99,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA100-E,Des Moines IA-IL-MO,30,3788000,3788000,100,0,0,E
73,700 MHz Band,261,14152201,"LL License Holdings, LLC",WY-BEA117-A,Sioux City IA-NE-SD,31,955000,811750,117,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA116-E,Sioux Falls SD-IA-MN-NE,153,482000,482000,116,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA117-E,Sioux City IA-NE-SD,101,450000,450000,117,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA133-E,McAllen-Edinburg-Mission TX,102,575000,575000,133,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA134-E,San Antonio TX,70,6690000,6690000,134,0,0,E
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA134-A,San Antonio TX,20,23043000,23043000,134,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA150-E,Boise City ID-OR,129,720000,720000,150,0,0,E
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA151-E,Reno NV-CA,154,588000,588000,151,0,0,E
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-BEA151-A,Reno NV-CA,183,2802000,2101500,151,0,0,A
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA168-A,Pendleton OR-WA,78,730000,730000,168,0,0,A
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA167-E,Portland-Salem OR-WA,155,15393000,15393000,167,0,0,E
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA008-B,"Washington, DC-MD-VA",26,241363000,241363000,0,0,8,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA009-B,"Dallas-Fort Worth, TX",27,131125000,131125000,0,0,9,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA010-B,"Houston, TX",26,194492000,194492000,0,0,10,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA025-B,"Buffalo, NY",45,10461000,10461000,0,0,25,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA026-B,"Phoenix, AZ",27,222649000,222649000,0,0,26,B
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA027-B,"San Jose, CA",27,107376000,107376000,0,0,27,B
